,ntsb_no_x,ev_date,ev_city,ev_state,ev_country,ev_year,ev_month,inj_tot_f,inj_tot_m,inj_tot_s,inj_tot_t,dec_latitude,dec_longitude,far_part,damage,acft_make,acft_model,Year,Hours,Accidents
157,FTW92FA197,7/31/1992,CIBOLO,TX,USA,1992,7,1,0,0,1,29.5701,-98.22955300000001,91,DEST,BOEING,A75,1990.0,"30,763",7.3
158,LAX92FA313,7/22/1992,FALL RIVER MILL,CA,USA,1992,7,3,0,0,3,41.009426,-121.469467,91,DEST,BEECH,23,1990.0,"30,763",7.3
159,SEA92FA148,7/11/1992,BURNS,OR,USA,1992,7,1,0,1,2,43.589141,-118.89038000000001,91,DEST,CESSNA,150,1990.0,"30,763",7.3
160,SEA92FA154,7/8/1992,PIERCE,ID,USA,1992,7,2,0,0,2,46.559946999999994,-115.809288,91,DEST,BEECH,58,1990.0,"30,763",7.3
161,SEA92FA160,7/22/1992,KINGSTON,WA,USA,1992,7,1,0,0,1,47.810733,-122.530677,91,SUBS,CESSNA,172P,1990.0,"30,763",7.3
162,SEA92FA161,7/24/1992,DONNELLY,ID,USA,1992,7,1,0,2,3,44.720634000000004,-116.049575,91,SUBS,CESSNA,172I,1990.0,"30,763",7.3
163,ANC92FA141,8/23/1992,WHITTIER,AK,USA,1992,8,4,0,0,4,60.849444999999996,-148.030746,91,DEST,CESSNA,185,1990.0,"30,763",7.3
164,ATL92FA152,8/3/1992,DOVESVILLE,SC,USA,1992,8,1,0,0,1,34.380916,-79.850608,91,DEST,PIPER,PA-24-400,1990.0,"30,763",7.3
165,ATL92FA167,8/27/1992,MIRAMAR,FL,USA,1992,8,2,0,1,3,25.989013,-80.219184,91,SUBS,CESSNA,402B,1990.0,"30,763",7.3
166,CHI92DEC03,8/6/1992,JACKSON,MI,USA,1992,8,1,0,0,1,42.240623,-84.400848,91,DEST,JARRELL,RV-3,1990.0,"30,763",7.3
167,CHI92FA218,8/2/1992,OSHKOSH,WI,USA,1992,8,1,0,0,1,44.059539,-88.540725,91,DEST,BULL,KR-2,1990.0,"30,763",7.3
168,CHI92FA223,8/3/1992,OSHKOSH,WI,USA,1992,8,2,0,0,2,44.059622999999995,-88.539077,91,DEST,EDRA/MCDERMITT,SEABIRD/PETREL,1990.0,"30,763",7.3
169,CHI92FA228,8/2/1992,GRAYLING,MI,USA,1992,8,3,0,0,3,44.649726,-84.69979000000001,91,DEST,CESSNA,172H,1990.0,"30,763",7.3
170,CHI92FA231,8/7/1992,MAPLE,WI,USA,1992,8,2,0,0,2,46.580013,-91.719375,91,DEST,CESSNA,120,1990.0,"30,763",7.3
171,CHI92FA254,8/25/1992,MARQUETTE,MI,USA,1992,8,1,0,0,1,46.4902,-87.589546,91,DEST,CESSNA,172N,1990.0,"30,763",7.3
172,CHI92FA257,8/29/1992,CRYSTAL,MN,USA,1992,8,3,0,0,5,45.060297999999996,-93.339088,91,DEST,CESSNA,310D,1990.0,"30,763",7.3
173,DEN92FA083,8/5/1992,CAMDEN,AR,USA,1992,8,1,0,0,1,33.560047,-92.839385,91,DEST,BEECH,A36,1990.0,"30,763",7.3
174,DEN92FA088,8/29/1992,PAGOSA SPRINGS,CO,USA,1992,8,4,0,0,4,37.240051,-107.030548,91,DEST,CESSNA,175A,1990.0,"30,763",7.3
175,FTW92FA202,8/5/1992,LESLIE,AR,USA,1992,8,1,0,0,1,35.819362,-92.549308,91,DEST,BEECH,C35,1990.0,"30,763",7.3
176,FTW92FA218,8/25/1992,HOT SPRINGS,AR,USA,1992,8,3,0,0,3,34.450389,-93.09957800000001,91,DEST,FAIRCHILD,SA 227-AC,1990.0,"30,763",7.3
177,LAX92FA330,8/3/1992,PACIFICA,CA,USA,1992,8,2,0,0,2,37.609446999999996,-122.48001799999999,91,DEST,MERCURY,1,1990.0,"30,763",7.3
178,LAX92FA351,8/16/1992,FORT BIDWELL,CA,USA,1992,8,2,0,1,3,41.880966,-120.109283,91,DEST,PIPER,PA-20-135,1990.0,"30,763",7.3
179,LAX92FA356,8/17/1992,INCLINE VILLAGE,NV,USA,1992,8,1,0,0,1,39.239936,-119.92019599999999,91,DEST,PIPER,PA-18-150,1990.0,"30,763",7.3
180,LAX92FA367,8/28/1992,SANTA PAULA,CA,USA,1992,8,1,0,0,3,34.399852,-119.0708,91,DEST,CESSNA,182Q,1990.0,"30,763",7.3
181,LAX92FA367,8/28/1992,SANTA PAULA,CA,USA,1992,8,1,0,0,3,34.399852,-119.0708,91,MINR,CESSNA,150,1990.0,"30,763",7.3
182,LAX92LA337,8/8/1992,HONOLULU,HI,USA,1992,8,2,0,0,2,21.350238,-157.880065,91,DEST,CESSNA,310M,1990.0,"30,763",7.3
183,MIA92FA158,8/2/1992,ROCKLEDGE,FL,USA,1992,8,4,0,0,4,28.309051,-80.720275,91,DEST,CESSNA,172K,1990.0,"30,763",7.3
184,NYC92FA139,8/1/1992,HONESDALE,PA,USA,1992,8,1,0,0,1,41.56966,-75.249931,91,DEST,PIPER,PA-28-235,1990.0,"30,763",7.3
185,NYC92FA150,8/8/1992,FALMOUTH,KY,USA,1992,8,1,0,0,1,38.669902,-84.330841,91,DEST,CESSNA,340,1990.0,"30,763",7.3
186,NYC92LA160,8/13/1992,WALLINGTON,OH,USA,1992,8,1,0,0,1,41.310562,-81.82901,91,DEST,PIPER,PA-25,1990.0,"30,763",7.3
187,SEA92LA181,8/17/1992,HERRIMAN,UT,USA,1992,8,1,0,0,1,40.500118,-111.94021599999999,91,DEST,R.P. WILLIAMS,ACRO SPORT II,1990.0,"30,763",7.3
188,ANC92FA162,9/11/1992,SEWARD,AK,USA,1992,9,2,0,0,2,60.049003000000006,-149.32998600000002,91,DEST,CHAMPION,7EC,1990.0,"30,763",7.3
189,ATL92FA181,9/15/1992,ANDREWS,NC,USA,1992,9,4,0,0,4,35.190017,-83.82051,91,DEST,CESSNA,210B,1990.0,"30,763",7.3
190,ATL92LA183,9/20/1992,JACKSONVILLE,NC,USA,1992,9,1,0,0,1,33.809951,-79.43972,91,SUBS,CORBEN,BABY ACE,1990.0,"30,763",7.3
191,BFO92FA125,9/5/1992,GEORGETOWN,DE,USA,1992,9,3,0,0,3,38.689426,-75.379859,91,DEST,PIPER,PA-60-602P,1990.0,"30,763",7.3
192,BFO92FA135,9/11/1992,HILLSVILLE,VA,USA,1992,9,2,0,0,2,36.760169,-80.730003,91,DEST,BEECH,G35,1990.0,"30,763",7.3
193,BFO92FA152,9/21/1992,WESTON,WV,USA,1992,9,2,0,0,2,39.039047,-80.459503,91,DEST,MOONEY,M20K,1990.0,"30,763",7.3
194,BFO92FA153,9/20/1992,GLOUCESTER,VA,USA,1992,9,1,0,0,1,37.430999,-76.53905400000001,91,DEST,CESSNA,152,1990.0,"30,763",7.3
195,CHI92FA266,9/5/1992,NESS CITY,KS,USA,1992,9,4,0,0,4,38.449039,-99.900657,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
196,CHI92FA267,9/8/1992,AURORA,IN,USA,1992,9,1,0,0,1,39.059829,-84.899139,91,DEST,PIPER,PA-61-601P,1990.0,"30,763",7.3
197,CHI92FA280,9/17/1992,PULLMAN,MI,USA,1992,9,1,0,0,1,42.480503000000006,-86.090637,91,DEST,PIPER,PA-32RT-300T,1990.0,"30,763",7.3
198,CHI92FA282,9/20/1992,OTTAWA,IL,USA,1992,9,1,0,1,2,41.349727,-88.830352,91,DEST,CESSNA,152,1990.0,"30,763",7.3
199,DCA92MA048,9/7/1992,HINCKLEY,IL,USA,1992,9,12,0,0,12,41.760795,-88.640335,91,DEST,BEECH,C-45H,1990.0,"30,763",7.3
200,DCA92MA049,9/11/1992,GREENWOOD,IN,USA,1992,9,6,0,2,8,39.669784,-86.07063199999999,91,DEST,MITSUBISHI,MU-2B-60,1990.0,"30,763",7.3
201,DCA92MA049,9/11/1992,GREENWOOD,IN,USA,1992,9,6,0,2,8,39.669784,-86.07063199999999,91,DEST,PIPER,PA-32-301,1990.0,"30,763",7.3
202,FTW92FA232,9/26/1992,IDABEL,OK,USA,1992,9,1,2,1,4,33.899356,-94.810005,91,DEST,CESSNA,310R,1990.0,"30,763",7.3
203,LAX92FA374,9/2/1992,CONCORD,CA,USA,1992,9,2,0,0,2,38.000040999999996,-122.030906,91,DEST,PIPER,PA-23-160,1990.0,"30,763",7.3
204,MIA92FA173,9/1/1992,PICAYUNE,MS,USA,1992,9,2,0,0,2,30.519453000000002,-89.670288,91,DEST,BEECH,BE-A23-19,1990.0,"30,763",7.3
205,MIA92FA174,9/6/1992,INVERNESS,MS,USA,1992,9,2,0,0,2,33.350788,-90.590324,91,DEST,PIPER,J3C-65,1990.0,"30,763",7.3
206,SEA92FA197,9/13/1992,LOPEZ,WA,USA,1992,9,4,0,0,4,48.490734,-122.87033000000001,91,DEST,CESSNA,170A,1990.0,"30,763",7.3
207,SEA92LA209,9/21/1992,PUYALLUP,WA,USA,1992,9,2,0,0,2,47.120868,-122.25079299999999,91,DEST,Anderson Aircraft Corp.,VANS RV-6,1990.0,"30,763",7.3
208,ATL93FA004,10/6/1992,HEADLAND,AL,USA,1992,10,1,0,1,2,31.349072999999997,-85.339431,91,SUBS,AERO COMMANDER,680,1990.0,"30,763",7.3
209,CHI93FA036,10/31/1992,FT. RILEY,KS,USA,1992,10,1,0,0,1,39.090778,-96.789512,91,DEST,PIPER,PA-28RT-201T,1990.0,"30,763",7.3
210,CHI93LA017,10/24/1992,TRENTON,ND,USA,1992,10,1,0,0,1,48.079929,-103.84028599999999,91,DEST,PIPER,PA-25-260,1990.0,"30,763",7.3
211,CHI93LA018,10/23/1992,NEW HUDSON,MI,USA,1992,10,1,0,0,1,42.499244,-83.610313,91,DEST,AMERICAN EAGLE,101,1990.0,"30,763",7.3
212,DEN93LA007,10/24/1992,LONGMONT,CO,USA,1992,10,1,0,0,1,40.169994,-105.21093700000002,91,DEST,MARCY,KITFOX IV,1990.0,"30,763",7.3
213,FTW93FA008,10/8/1992,CHATHAM,LA,USA,1992,10,1,0,0,1,32.300846,-92.450485,91,SUBS,BEECH,95-B55B,1990.0,"30,763",7.3
214,FTW93FA017,10/19/1992,LIVERPOOL,TX,USA,1992,10,1,0,0,1,29.290351,-95.270736,91,DEST,CESSNA,150L,1990.0,"30,763",7.3
215,FTW93LA003,10/3/1992,HOUSTON,TX,USA,1992,10,1,1,0,2,29.620286,-95.189025,91,DEST,CESSNA ECTOR,305A,1990.0,"30,763",7.3
216,FTW93LA003,10/3/1992,HOUSTON,TX,USA,1992,10,1,1,0,2,29.620286,-95.189025,91,SUBS,STINSON,L-5,1990.0,"30,763",7.3
217,LAX93FA004,10/3/1992,ELKO,NV,USA,1992,10,3,0,0,3,40.949665,-115.78964199999999,91,DEST,BELLANCA,17-31ATC,1990.0,"30,763",7.3
218,LAX93FA011,10/13/1992,ROSEMEAD,CA,USA,1992,10,2,0,0,2,34.060653,-118.079353,91,DEST,PIPER,PA28-140,1990.0,"30,763",7.3
219,LAX93FA045,10/29/1992,ELY,NV,USA,1992,10,2,0,0,2,39.41946,-114.999008,91,DEST,BEECH,D50A,1990.0,"30,763",7.3
220,LAX93LA012,10/14/1992,ROSAMOND,CA,USA,1992,10,2,0,0,2,34.869361,-118.340446,91,DEST,GILBERT,SX300,1990.0,"30,763",7.3
221,LAX93LA017,10/23/1992,LOMPOC,CA,USA,1992,10,1,0,0,1,34.600013,-120.390419,91,DEST,"PASPORELLO, J.F.",RV-3,1990.0,"30,763",7.3
222,MIA93FA009,10/21/1992,NEW PORT RICHEY,FL,USA,1992,10,1,0,0,1,28.209366999999997,-82.619972,91,DEST,CESSNA,152,1990.0,"30,763",7.3
223,MIA93LA003,10/4/1992,HATTIESBURG,MS,USA,1992,10,2,0,0,2,31.310338,-89.29963599999999,91,SUBS,MCILRAITH,STEEN SKYBOLT,1990.0,"30,763",7.3
224,NYC93FA015,10/12/1992,ELKTON,VA,USA,1992,10,1,0,0,1,38.410137,-78.609367,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
225,SEA93FA002,10/2/1992,BURLINGTON,WA,USA,1992,10,4,0,0,4,48.529094,-122.309234,91,DEST,BEECH,N35,1990.0,"30,763",7.3
226,SEA93FA010,10/25/1992,LOWMAN,ID,USA,1992,10,2,0,0,2,44.139839,-115.320159,91,DEST,PIPER,PA-12,1990.0,"30,763",7.3
227,SEA93LA003,10/3/1992,POWELL,WY,USA,1992,10,1,0,0,1,44.790298,-108.7304,91,DEST,PIPER,PA-28-180,1990.0,"30,763",7.3
228,ATL93FA025,11/20/1992,BROWNSBORO,AL,USA,1992,11,3,0,1,4,34.719203,-86.48078100000001,91,SUBS,CESSNA,172,1990.0,"30,763",7.3
229,ATL93FA026,11/20/1992,BLAIRSVILLE,GA,USA,1992,11,2,0,0,2,34.869895,-83.95005,91,DEST,PIPER,PA-28R-180,1990.0,"30,763",7.3
230,ATL93FA030,11/30/1992,PIKE ROAD,AL,USA,1992,11,2,0,0,2,32.299071999999995,-86.080261,91,DEST,BELLANCA,7ECA,1990.0,"30,763",7.3
231,BFO93FA003,11/8/1992,SUMMERSVILLE,WV,USA,1992,11,1,0,0,1,38.280933000000005,-80.84060600000001,91,DEST,CESSNA,310R,1990.0,"30,763",7.3
232,CHI93FA024,11/2/1992,VALENTINE,NE,USA,1992,11,2,0,0,2,42.869533000000004,-100.55091800000001,91,DEST,CESSNA,U206F,1990.0,"30,763",7.3
233,CHI93FA038,11/21/1992,BROOKFIELD,WI,USA,1992,11,2,0,0,2,43.079689,-88.24904599999999,91,DEST,PIPER,PA-28-140,1990.0,"30,763",7.3
234,CHI93FA042,11/28/1992,WALDRON,MO,USA,1992,11,2,0,0,2,39.220211,-94.809288,91,DEST,CESSNA,150L,1990.0,"30,763",7.3
235,FTW93FA032,11/5/1992,UVALDE,TX,USA,1992,11,1,0,0,1,29.209537,-99.780441,91,DEST,PIPER,PA-18-150,1990.0,"30,763",7.3
236,FTW93FA033,11/9/1992,DUBLIN,TX,USA,1992,11,2,0,0,2,32.080902,-98.329704,91,DEST,BELLANCA,17-31ATC,1990.0,"30,763",7.3
237,LAX93FA042,11/16/1992,CLEARLAKE,CA,USA,1992,11,2,0,1,3,38.959453,-122.639808,91,DEST,CESSNA,TU-206F,1990.0,"30,763",7.3
238,LAX93FA055,11/29/1992,THORNTON,CA,USA,1992,11,5,0,0,5,38.169269,-121.51902,91,DEST,CESSNA,T210M,1990.0,"30,763",7.3
239,LAX93FA055,11/29/1992,THORNTON,CA,USA,1992,11,5,0,0,5,38.169269,-121.51902,91,DEST,CESSNA,180,1990.0,"30,763",7.3
240,LAX93LA032,11/7/1992,ADELANTO,CA,USA,1992,11,1,0,0,1,34.659832,-117.510246,91,DEST,R.W. SHERMAN,TURBULENT,1990.0,"30,763",7.3
241,LAX93LA041,11/15/1992,PALM SPRINGS,CA,USA,1992,11,1,0,0,1,33.849548,-116.55911200000001,91,DEST,LITCHFORD,FALCON XP,1990.0,"30,763",7.3
242,LAX93LA047,11/21/1992,WELLINGTON,NV,USA,1992,11,1,0,0,1,38.699058,-119.320922,91,DEST,NORTH AMERICAN,F-51D,1990.0,"30,763",7.3
243,SEA93FA025,11/23/1992,CEDAR CITY,UT,USA,1992,11,1,0,0,1,37.590759000000006,-113.189842,91,DEST,PIPER,PA-28R-200,1990.0,"30,763",7.3
244,ATL93FA031,12/5/1992,CALERA,AL,USA,1992,12,6,0,0,6,33.100753000000005,-86.750076,91,DEST,BEECH,95-B55B,1990.0,"30,763",7.3
245,ATL93LA037,12/19/1992,GREENVILLE,TN,USA,1992,12,1,0,0,1,36.070758000000005,-82.86048100000001,91,DEST,DONALD RHODES,MONI 110,1990.0,"30,763",7.3
246,CHI93FA050,12/7/1992,KANSAS CITY,MO,USA,1992,12,1,0,1,2,39.270919,-94.729377,91,DEST,CESSNA,177B,1990.0,"30,763",7.3
247,CHI93FA053,12/17/1992,BOWMAN,ND,USA,1992,12,1,0,0,1,46.179404999999996,-103.399078,91,DEST,PIPER,PA-30,1990.0,"30,763",7.3
248,CHI93FA054,12/19/1992,GAYLORD,MI,USA,1992,12,2,0,0,2,45.02008,-84.669914,91,DEST,PIPER,PA-24-180,1990.0,"30,763",7.3
249,FTW93FA055,12/25/1992,DERIDDER,LA,USA,1992,12,2,0,0,2,30.770187,-93.239448,91,DEST,MOONEY,M20C,1990.0,"30,763",7.3
250,FTW93FA061,12/29/1992,TULSA,OK,USA,1992,12,3,0,0,3,36.190071,-95.910026,91,DEST,BEECH,C24R,1990.0,"30,763",7.3
251,LAX93LA069,12/18/1992,TUCSON,AZ,USA,1992,12,1,0,1,2,32.199020000000004,-110.950019,91,DEST,LYDICK,LONG-EZ,1990.0,"30,763",7.3
252,NYC93LA040,12/8/1992,FLUSHING,NY,USA,1992,12,0,0,0,60,40.769039,-73.869537,121,,BOEING,737-300LR,1990.0,"30,763",7.3
253,SEA93FA029,12/5/1992,MEDFORD,OR,USA,1992,12,2,0,0,2,42.280227000000004,-122.90043600000001,91,DEST,AERONCA,7AC,1990.0,"30,763",7.3
254,SEA93FA035,12/13/1992,WILSONVILLE,OR,USA,1992,12,2,0,0,2,45.299797,-122.77993000000001,91,DEST,CESSNA,421C,1990.0,"30,763",7.3
255,ATL91FA020,1/11/1991,PAGELAND,SC,USA,1991,1,2,0,0,2,32.599433000000005,-81.150032,91,DEST,MOONEY,M20F,1990.0,"30,763",7.3
256,ATL91FA039,1/18/1991,ARDEN,NC,USA,1991,1,1,0,1,2,35.459911,-82.580047,91,DEST,BEECH,35,1990.0,"30,763",7.3
257,ATL91FA040,1/20/1991,BESSEMER,AL,USA,1991,1,4,0,1,5,33.369831,-86.96054000000001,91,DEST,Rockwell,114,1990.0,"30,763",7.3
258,ATL91FA041,1/19/1991,LAFAYETTE,TN,USA,1991,1,2,0,0,2,36.519054,-86.030067,91,DEST,BEECH,K35,1990.0,"30,763",7.3
259,ATL91FA042,1/23/1991,BRUNSWICK,GA,USA,1991,1,1,0,0,1,31.149859999999997,-81.479896,91,DEST,CESSNA,310,1990.0,"30,763",7.3
260,ATL91FA043,1/27/1991,BRYSON CITY,NC,USA,1991,1,1,0,0,1,35.419017,-83.439605,91,DEST,CESSNA,337C,1990.0,"30,763",7.3
261,CHI91DEC01,1/19/1991,MILFORD,MI,USA,1991,1,1,0,0,1,42.590705,-83.49916800000001,91,DEST,MOCOCK,AVID AMPHIBIAN,1990.0,"30,763",7.3
262,CHI91FA059,1/6/1991,FREEPORT,IL,USA,1991,1,1,0,0,1,42.289707,-89.629379,91,DEST,CESSNA,172P,1990.0,"30,763",7.3
263,CHI91LA071,1/15/1991,FAYETTE,MO,USA,1991,1,1,0,0,1,39.140274,-92.679069,91,DEST,MOONEY,M20K,1990.0,"30,763",7.3
264,DEN91FA034,1/20/1991,MANCOS,CO,USA,1991,1,1,0,0,1,37.340087,-108.290016,91,SUBS,CESSNA,150H,1990.0,"30,763",7.3
265,DEN91FA037,1/26/1991,OLTON,TX,USA,1991,1,1,0,0,1,34.169940000000004,-102.130737,91,DEST,BELLANCA,17-30A,1990.0,"30,763",7.3
266,FTW91FA030,1/15/1991,NEWCASTLE,OK,USA,1991,1,4,0,0,4,35.240936,-97.59008,91,DEST,MOONEY,20J,1990.0,"30,763",7.3
267,FTW91FA033,1/27/1991,OPPELLA,AR,USA,1991,1,1,0,0,1,35.149359999999994,-92.740753,91,DEST,PIPER,PA-30,1990.0,"30,763",7.3
268,LAX91FA065,1/3/1991,GLENDALE,CA,USA,1991,1,1,0,0,1,34.160548999999996,-118.259552,91,DEST,PIPER,PA-28-161,1990.0,"30,763",7.3
269,LAX91FA066,1/6/1991,SACRAMENTO,CA,USA,1991,1,1,0,0,1,38.509479,-121.49045500000001,91,DEST,CESSNA,T210M,1990.0,"30,763",7.3
270,LAX91FA074,1/15/1991,HAYWARD,CA,USA,1991,1,1,0,0,1,37.669387,-122.079292,91,DEST,CESSNA,172RG,1990.0,"30,763",7.3
271,LAX91FA081,1/26/1991,SACRAMENTO,CA,USA,1991,1,1,0,0,1,38.510428999999995,-121.48924199999999,91,DEST,CESSNA,T210M,1990.0,"30,763",7.3
272,LAX91FA086,1/30/1991,DUNSMUIR,CA,USA,1991,1,1,0,1,2,41.189376,-122.26061999999999,91,DEST,PIPER,PA-24-180,1990.0,"30,763",7.3
273,MIA91FA069,1/17/1991,LANTANA,FL,USA,1991,1,4,0,0,4,26.580095,-80.070915,91,DEST,BEECH,58P,1990.0,"30,763",7.3
274,NYC91DFA02,1/27/1991,ROUND LAKE,NY,USA,1991,1,1,0,0,1,42.930622,-73.790245,91,SUBS,HAYES,KOLB/TWINSTAR,1990.0,"30,763",7.3
275,NYC91FA055,1/2/1991,RATTLESNAKE ISL,OH,USA,1991,1,1,0,0,3,41.63943,-82.820358,91,SUBS,CESSNA,172P,1990.0,"30,763",7.3
276,NYC91FA058,1/6/1991,GALLIPOLIS,OH,USA,1991,1,1,0,0,1,38.819694,-82.189155,91,DEST,MOONEY,M20K,1990.0,"30,763",7.3
277,SEA91FA039,1/3/1991,PORT ORCHARD,WA,USA,1991,1,1,0,0,1,47.540134,-122.580436,91,SUBS,CESSNA,140,1990.0,"30,763",7.3
278,ATL91FA047,2/3/1991,CORDELE,GA,USA,1991,2,3,0,0,3,31.95972,-83.770904,91,DEST,PIPER,PA-24-260,1990.0,"30,763",7.3
279,ATL91FA051,2/7/1991,LIBERTY,NC,USA,1991,2,1,0,0,1,35.849868,-79.56959499999999,91,DEST,PIPER,PA-23-250,1990.0,"30,763",7.3
280,ATL91FA054,2/14/1991,CROSSVILLE,TN,USA,1991,2,1,0,0,1,35.950503999999995,-85.029228,91,DEST,CESSNA,172,1990.0,"30,763",7.3
281,BFO91LA025,2/24/1991,BONNYMAN,KY,USA,1991,2,1,0,0,1,37.309303,-83.220497,91,DEST,CESSNA,182C,1990.0,"30,763",7.3
282,CHI91DCJ01,2/25/1991,WESTERN,NE,USA,1991,2,1,0,0,1,39.999271,-97.759109,91,DEST,CESSNA,172N,1990.0,"30,763",7.3
283,CHI91FA088,2/3/1991,OSCEOLA,WI,USA,1991,2,7,0,0,7,45.310859,-92.689926,91,DEST,PIPER,PA-28-140,1990.0,"30,763",7.3
284,CHI91FA088,2/3/1991,OSCEOLA,WI,USA,1991,2,7,0,0,7,45.310859,-92.689926,91,DEST,CESSNA,182,1990.0,"30,763",7.3
285,CHI91FA090,2/5/1991,SIDNEY,OH,USA,1991,2,1,0,0,1,40.279379999999996,-84.159172,91,DEST,BEECH,F.35,1990.0,"30,763",7.3
286,CHI91FA091,2/6/1991,DUTCHTOWN,MO,USA,1991,2,1,0,0,1,37.240875,-89.689971,91,DEST,PIPER,PA-28R-200,1990.0,"30,763",7.3
287,DEN91FA039,2/8/1991,SNOWMASS,CO,USA,1991,2,2,0,0,2,39.329299,-106.980567,91,DEST,PIPER,PA-24-400,1990.0,"30,763",7.3
288,DEN91FA042,2/12/1991,YAMPA,CO,USA,1991,2,4,0,0,4,40.149631,-106.89913899999999,91,DEST,CESSNA,U206,1990.0,"30,763",7.3
289,FTW91FA038,2/15/1991,FALFURRIAS,TX,USA,1991,2,5,0,0,5,27.219303000000004,-98.139427,91,DEST,PIPER,PA-32-300,1990.0,"30,763",7.3
290,FTW91FA043,2/22/1991,TULSA,OK,USA,1991,2,3,0,0,3,36.190727,-95.910896,91,DEST,MITSUBISHI,MU-2B-60,1990.0,"30,763",7.3
291,LAX91FA093,2/9/1991,PETALUMA,CA,USA,1991,2,1,0,0,1,38.209720000000004,-122.75929199999999,91,DEST,CESSNA,TR182,1990.0,"30,763",7.3
292,LAX91FA094,2/9/1991,SONOMA,CA,USA,1991,2,2,0,0,2,38.240013,-122.459915,91,DEST,BOEING,N2S-3,1990.0,"30,763",7.3
293,LAX91FA098,2/13/1991,SANTA PAULA,CA,USA,1991,2,2,1,2,5,34.399024,-119.070922,91,DEST,AEROTEK,PITTS S-2A,1990.0,"30,763",7.3
294,LAX91FA106,2/17/1991,FREDONIA,AZ,USA,1991,2,4,0,0,4,36.859336,-112.840644,91,DEST,PIPER,PA-28-181,1990.0,"30,763",7.3
295,LAX91FA108,2/16/1991,KYBURZ,CA,USA,1991,2,1,0,0,1,38.770076,-120.259201,91,DEST,CESSNA,T210N,1990.0,"30,763",7.3
296,LAX91FA111,2/23/1991,CARLSBAD,CA,USA,1991,2,2,0,0,2,33.130054,-117.29911799999999,91,DEST,CESSNA,150L,1990.0,"30,763",7.3
297,MIA91FA085,2/23/1991,POMPANO BEACH,FL,USA,1991,2,1,0,0,1,26.229433,-80.130279,91,DEST,PARKER WARREN,WHITTMAN FORMULA VEE,1990.0,"30,763",7.3
298,MIA91FA089,2/25/1991,LA BELLE,FL,USA,1991,2,2,0,0,2,26.640171999999996,-81.339912,91,DEST,CESSNA,152,1990.0,"30,763",7.3
299,SEA91FA046,2/3/1991,COLSTRIP,MT,USA,1991,2,2,0,0,2,45.97977,-106.670768,91,DEST,CESSNA,C-172,1990.0,"30,763",7.3
300,SEA91FA054,2/20/1991,COTTAGE GROVE,OR,USA,1991,2,2,0,0,2,43.710876,-123.03026499999999,91,SUBS,PIPER,PA-15,1990.0,"30,763",7.3
301,SEA91FA057,2/22/1991,GLENDALE,OR,USA,1991,2,3,0,0,3,42.78976,-123.40097,91,DEST,CESSNA,182J,1990.0,"30,763",7.3
302,SEA91FA059,2/28/1991,OREGON CITY,OR,USA,1991,2,1,0,2,3,45.320743,-122.519081,91,DEST,CESSNA,172,1990.0,"30,763",7.3
303,SEA91LA050,2/13/1991,OGDEN,UT,USA,1991,2,4,0,0,4,41.209528999999996,-111.970596,91,DEST,BEECH,F33A,1990.0,"30,763",7.3
304,ANC91LA036,3/20/1991,MOOSE CREEK,AK,USA,1991,3,2,0,0,2,63.680236,-150.030029,91,SUBS,PIPER,PA-12,1990.0,"30,763",7.3
305,ATL91FA067,3/18/1991,HAMILTON,NC,USA,1991,3,2,0,0,2,35.939025,-77.20043100000001,91,DEST,PIPER,PA-28-201T,1990.0,"30,763",7.3
306,ATL91FA069,3/22/1991,ASHLAND,AL,USA,1991,3,4,0,0,4,33.269298,-85.829536,91,DEST,PIPER,PA-28R-200,1990.0,"30,763",7.3
307,ATL91FA073,3/30/1991,FRANKLIN,TN,USA,1991,3,1,0,2,3,35.879314,-86.949134,91,DEST,PIPER,PA-24-250,1990.0,"30,763",7.3
308,CHI91FA108,3/18/1991,THIEF RIVER FLS,MN,USA,1991,3,4,0,0,4,48.109626,-96.1707,91,DEST,PIPER,PA-30,1990.0,"30,763",7.3
309,CHI91FA116,3/26/1991,PRIOR LAKE,MN,USA,1991,3,1,0,0,1,44.72002,-93.42914499999999,91,DEST,MOONEY,M-20C,1990.0,"30,763",7.3
310,CHI91LA102,3/3/1991,ST.CROIX FALLS,WI,USA,1991,3,1,0,0,2,45.399271999999996,-92.62982099999999,91,,AERONCA,15AC,1990.0,"30,763",7.3
311,DEN91FA049,3/10/1991,STERLING,CO,USA,1991,3,2,0,0,2,40.620899,-103.190071,91,DEST,BEECH,F33A,1990.0,"30,763",7.3
312,DEN91FA051,3/5/1991,WHITES CITY,NM,USA,1991,3,2,0,0,2,32.180609999999994,-104.379264,91,DEST,BEECH,58,1990.0,"30,763",7.3
313,FTW91FA049,3/16/1991,NEW BRAUNFELS,TX,USA,1991,3,2,0,0,2,29.700836,-98.109611,91,DEST,BEECH,36,1990.0,"30,763",7.3
314,LAX91FA116,3/3/1991,MONTEREY PARK,CA,USA,1991,3,1,0,0,1,34.050605,-118.14048000000001,91,DEST,PIPER,PA-28R-200,1990.0,"30,763",7.3
